,payment_type_id,payment_type,payment_type_name
86181,86181,1,Credit card
86182,86182,1,Credit card
86183,86183,1,Credit card
86184,86184,2,Cash
86185,86185,1,Credit card
86186,86186,1,Credit card
86187,86187,1,Credit card
86188,86188,2,Cash
86189,86189,2,Cash
86190,86190,1,Credit card
86191,86191,3,No charge
86192,86192,1,Credit card
86193,86193,1,Credit card
86194,86194,2,Cash
86195,86195,1,Credit card
86196,86196,1,Credit card
86197,86197,1,Credit card
86198,86198,2,Cash
86199,86199,2,Cash
86200,86200,2,Cash
86201,86201,2,Cash
86202,86202,1,Credit card
86203,86203,2,Cash
86204,86204,1,Credit card
86205,86205,1,Credit card
86206,86206,2,Cash
86207,86207,2,Cash
86208,86208,1,Credit card
86209,86209,2,Cash
86210,86210,1,Credit card
86211,86211,2,Cash
86212,86212,2,Cash
86213,86213,1,Credit card
86214,86214,1,Credit card
86215,86215,1,Credit card
86216,86216,1,Credit card
86217,86217,2,Cash
86218,86218,1,Credit card
86219,86219,2,Cash
86220,86220,2,Cash
86221,86221,2,Cash
86222,86222,1,Credit card
86223,86223,2,Cash
86224,86224,2,Cash
86225,86225,2,Cash
86226,86226,1,Credit card
86227,86227,1,Credit card
86228,86228,1,Credit card
86229,86229,1,Credit card
86230,86230,1,Credit card
86231,86231,2,Cash
86232,86232,1,Credit card
86233,86233,2,Cash
86234,86234,1,Credit card
86235,86235,2,Cash
86236,86236,2,Cash
86237,86237,1,Credit card
86238,86238,2,Cash
86239,86239,2,Cash
86240,86240,1,Credit card
86241,86241,2,Cash
86242,86242,1,Credit card
86243,86243,1,Credit card
86244,86244,1,Credit card
86245,86245,1,Credit card
86246,86246,2,Cash
86247,86247,1,Credit card
86248,86248,2,Cash
86249,86249,2,Cash
86250,86250,1,Credit card
86251,86251,1,Credit card
86252,86252,1,Credit card
86253,86253,2,Cash
86254,86254,1,Credit card
86255,86255,2,Cash
86256,86256,1,Credit card
86257,86257,2,Cash
86258,86258,1,Credit card
86259,86259,2,Cash
86260,86260,2,Cash
86261,86261,1,Credit card
86262,86262,1,Credit card
86263,86263,2,Cash
86264,86264,1,Credit card
86265,86265,2,Cash
86266,86266,1,Credit card
86267,86267,2,Cash
86268,86268,1,Credit card
86269,86269,1,Credit card
86270,86270,1,Credit card
86271,86271,1,Credit card
86272,86272,1,Credit card
86273,86273,2,Cash
86274,86274,2,Cash
86275,86275,2,Cash
86276,86276,2,Cash
86277,86277,2,Cash
86278,86278,1,Credit card
86279,86279,1,Credit card
86280,86280,2,Cash
86281,86281,2,Cash
86282,86282,2,Cash
86283,86283,2,Cash
86284,86284,2,Cash
86285,86285,1,Credit card
86286,86286,1,Credit card
86287,86287,1,Credit card
86288,86288,2,Cash
86289,86289,1,Credit card
86290,86290,2,Cash
86291,86291,2,Cash
86292,86292,1,Credit card
86293,86293,1,Credit card
86294,86294,1,Credit card
86295,86295,1,Credit card
86296,86296,1,Credit card
86297,86297,2,Cash
86298,86298,2,Cash
86299,86299,1,Credit card
86300,86300,1,Credit card
86301,86301,1,Credit card
86302,86302,2,Cash
86303,86303,2,Cash
86304,86304,2,Cash
86305,86305,1,Credit card
86306,86306,1,Credit card
86307,86307,2,Cash
86308,86308,2,Cash
86309,86309,3,No charge
86310,86310,2,Cash
86311,86311,2,Cash
86312,86312,1,Credit card
86313,86313,1,Credit card
86314,86314,2,Cash
86315,86315,1,Credit card
86316,86316,2,Cash
86317,86317,1,Credit card
86318,86318,2,Cash
86319,86319,1,Credit card
86320,86320,1,Credit card
86321,86321,2,Cash
86322,86322,2,Cash
86323,86323,1,Credit card
86324,86324,1,Credit card
86325,86325,1,Credit card
86326,86326,1,Credit card
86327,86327,2,Cash
86328,86328,1,Credit card
86329,86329,1,Credit card
86330,86330,2,Cash
86331,86331,1,Credit card
86332,86332,2,Cash
86333,86333,1,Credit card
86334,86334,2,Cash
86335,86335,2,Cash
86336,86336,1,Credit card
86337,86337,2,Cash
86338,86338,1,Credit card
86339,86339,2,Cash
86340,86340,1,Credit card
86341,86341,2,Cash
86342,86342,1,Credit card
86343,86343,1,Credit card
86344,86344,1,Credit card
86345,86345,2,Cash
86346,86346,2,Cash
86347,86347,1,Credit card
86348,86348,2,Cash
86349,86349,1,Credit card
86350,86350,1,Credit card
86351,86351,2,Cash
86352,86352,1,Credit card
86353,86353,1,Credit card
86354,86354,2,Cash
86355,86355,2,Cash
86356,86356,1,Credit card
86357,86357,1,Credit card
86358,86358,1,Credit card
86359,86359,2,Cash
86360,86360,2,Cash
86361,86361,1,Credit card
86362,86362,2,Cash
86363,86363,1,Credit card
86364,86364,2,Cash
86365,86365,1,Credit card
86366,86366,2,Cash
86367,86367,2,Cash
86368,86368,1,Credit card
86369,86369,1,Credit card
86370,86370,2,Cash
86371,86371,2,Cash
86372,86372,1,Credit card
86373,86373,2,Cash
86374,86374,2,Cash
86375,86375,2,Cash
86376,86376,1,Credit card
86377,86377,1,Credit card
86378,86378,1,Credit card
86379,86379,1,Credit card
86380,86380,2,Cash
86381,86381,1,Credit card
86382,86382,2,Cash
86383,86383,1,Credit card
86384,86384,2,Cash
86385,86385,1,Credit card
86386,86386,2,Cash
86387,86387,1,Credit card
86388,86388,2,Cash
86389,86389,2,Cash
86390,86390,2,Cash
86391,86391,1,Credit card
86392,86392,2,Cash
86393,86393,2,Cash
86394,86394,2,Cash
86395,86395,1,Credit card
86396,86396,2,Cash
86397,86397,1,Credit card
86398,86398,1,Credit card
86399,86399,2,Cash
86400,86400,2,Cash
86401,86401,2,Cash
86402,86402,1,Credit card
86403,86403,2,Cash
86404,86404,2,Cash
86405,86405,1,Credit card
86406,86406,1,Credit card
86407,86407,1,Credit card
86408,86408,1,Credit card
86409,86409,1,Credit card
86410,86410,1,Credit card
86411,86411,2,Cash
86412,86412,1,Credit card
86413,86413,1,Credit card
86414,86414,2,Cash
86415,86415,2,Cash
86416,86416,2,Cash
86417,86417,2,Cash
86418,86418,1,Credit card
86419,86419,1,Credit card
86420,86420,1,Credit card
86421,86421,1,Credit card
86422,86422,1,Credit card
86423,86423,2,Cash
86424,86424,1,Credit card
86425,86425,1,Credit card
86426,86426,1,Credit card
86427,86427,1,Credit card
86428,86428,1,Credit card
86429,86429,1,Credit card
86430,86430,1,Credit card
86431,86431,1,Credit card
86432,86432,2,Cash
86433,86433,1,Credit card
86434,86434,1,Credit card
86435,86435,2,Cash
86436,86436,2,Cash
86437,86437,1,Credit card
86438,86438,1,Credit card
86439,86439,1,Credit card
86440,86440,2,Cash
86441,86441,1,Credit card
86442,86442,1,Credit card
86443,86443,1,Credit card
86444,86444,1,Credit card
86445,86445,1,Credit card
86446,86446,2,Cash
86447,86447,1,Credit card
86448,86448,1,Credit card
86449,86449,1,Credit card
86450,86450,2,Cash
86451,86451,2,Cash
86452,86452,1,Credit card
86453,86453,2,Cash
86454,86454,1,Credit card
86455,86455,1,Credit card
86456,86456,1,Credit card
86457,86457,2,Cash
86458,86458,1,Credit card
86459,86459,2,Cash
86460,86460,1,Credit card
86461,86461,1,Credit card
86462,86462,1,Credit card
86463,86463,1,Credit card
86464,86464,2,Cash
86465,86465,2,Cash
86466,86466,1,Credit card
86467,86467,1,Credit card
86468,86468,1,Credit card
86469,86469,1,Credit card
86470,86470,2,Cash
86471,86471,2,Cash
86472,86472,2,Cash
86473,86473,2,Cash
86474,86474,1,Credit card
86475,86475,1,Credit card
86476,86476,1,Credit card
86477,86477,1,Credit card
86478,86478,2,Cash
86479,86479,1,Credit card
86480,86480,1,Credit card
86481,86481,1,Credit card
86482,86482,2,Cash
86483,86483,2,Cash
86484,86484,2,Cash
86485,86485,1,Credit card
86486,86486,2,Cash
86487,86487,1,Credit card
86488,86488,1,Credit card
86489,86489,2,Cash
86490,86490,1,Credit card
86491,86491,1,Credit card
86492,86492,2,Cash
86493,86493,2,Cash
86494,86494,2,Cash
86495,86495,2,Cash
86496,86496,1,Credit card
86497,86497,2,Cash
86498,86498,1,Credit card
86499,86499,1,Credit card
86500,86500,1,Credit card
86501,86501,2,Cash
86502,86502,2,Cash
86503,86503,2,Cash
86504,86504,2,Cash
86505,86505,2,Cash
86506,86506,2,Cash
86507,86507,1,Credit card
86508,86508,2,Cash
86509,86509,2,Cash
86510,86510,2,Cash
86511,86511,1,Credit card
86512,86512,1,Credit card
86513,86513,1,Credit card
86514,86514,2,Cash
86515,86515,1,Credit card
86516,86516,2,Cash
86517,86517,2,Cash
86518,86518,2,Cash
86519,86519,1,Credit card
86520,86520,2,Cash
86521,86521,2,Cash
86522,86522,1,Credit card
86523,86523,2,Cash
86524,86524,1,Credit card
86525,86525,2,Cash
86526,86526,1,Credit card
86527,86527,1,Credit card
86528,86528,1,Credit card
86529,86529,1,Credit card
86530,86530,2,Cash
86531,86531,1,Credit card
86532,86532,2,Cash
86533,86533,2,Cash
86534,86534,2,Cash
86535,86535,1,Credit card
86536,86536,1,Credit card
86537,86537,2,Cash
86538,86538,1,Credit card
86539,86539,2,Cash
86540,86540,1,Credit card
86541,86541,1,Credit card
86542,86542,1,Credit card
86543,86543,1,Credit card
86544,86544,2,Cash
86545,86545,2,Cash
86546,86546,2,Cash
86547,86547,2,Cash
86548,86548,2,Cash
86549,86549,2,Cash
86550,86550,2,Cash
86551,86551,1,Credit card
86552,86552,1,Credit card
86553,86553,1,Credit card
86554,86554,2,Cash
86555,86555,1,Credit card
86556,86556,2,Cash
86557,86557,2,Cash
86558,86558,1,Credit card
86559,86559,2,Cash
86560,86560,2,Cash
86561,86561,2,Cash
86562,86562,2,Cash
86563,86563,2,Cash
86564,86564,1,Credit card
86565,86565,2,Cash
86566,86566,1,Credit card
86567,86567,2,Cash
86568,86568,1,Credit card
86569,86569,1,Credit card
86570,86570,1,Credit card
86571,86571,1,Credit card
86572,86572,2,Cash
86573,86573,1,Credit card
86574,86574,1,Credit card
86575,86575,2,Cash
86576,86576,1,Credit card
86577,86577,1,Credit card
86578,86578,1,Credit card
86579,86579,1,Credit card
86580,86580,2,Cash
86581,86581,2,Cash
86582,86582,1,Credit card
86583,86583,2,Cash
86584,86584,1,Credit card
86585,86585,2,Cash
86586,86586,2,Cash
86587,86587,1,Credit card
86588,86588,1,Credit card
86589,86589,1,Credit card
86590,86590,1,Credit card
86591,86591,1,Credit card
86592,86592,2,Cash
86593,86593,1,Credit card
86594,86594,2,Cash
86595,86595,1,Credit card
86596,86596,2,Cash
86597,86597,1,Credit card
86598,86598,1,Credit card
86599,86599,2,Cash
86600,86600,2,Cash
86601,86601,1,Credit card
86602,86602,2,Cash
86603,86603,2,Cash
86604,86604,2,Cash
86605,86605,1,Credit card
86606,86606,2,Cash
86607,86607,2,Cash
86608,86608,1,Credit card
86609,86609,2,Cash
86610,86610,2,Cash
86611,86611,1,Credit card
86612,86612,2,Cash
86613,86613,1,Credit card
86614,86614,2,Cash
86615,86615,1,Credit card
86616,86616,1,Credit card
86617,86617,2,Cash
86618,86618,1,Credit card
86619,86619,1,Credit card
86620,86620,1,Credit card
86621,86621,2,Cash
86622,86622,2,Cash
86623,86623,2,Cash
86624,86624,1,Credit card
86625,86625,1,Credit card
86626,86626,1,Credit card
86627,86627,1,Credit card
86628,86628,1,Credit card
86629,86629,1,Credit card
86630,86630,2,Cash
86631,86631,1,Credit card
86632,86632,2,Cash
86633,86633,1,Credit card
86634,86634,2,Cash
86635,86635,2,Cash
86636,86636,1,Credit card
86637,86637,1,Credit card
86638,86638,1,Credit card
86639,86639,1,Credit card
86640,86640,2,Cash
86641,86641,2,Cash
86642,86642,1,Credit card
86643,86643,2,Cash
86644,86644,1,Credit card
86645,86645,1,Credit card
86646,86646,2,Cash
86647,86647,2,Cash
86648,86648,2,Cash
86649,86649,2,Cash
86650,86650,2,Cash
86651,86651,1,Credit card
86652,86652,2,Cash
86653,86653,2,Cash
86654,86654,2,Cash
86655,86655,1,Credit card
86656,86656,1,Credit card
86657,86657,2,Cash
86658,86658,1,Credit card
86659,86659,2,Cash
86660,86660,1,Credit card
86661,86661,1,Credit card
86662,86662,2,Cash
86663,86663,2,Cash
86664,86664,2,Cash
86665,86665,1,Credit card
86666,86666,2,Cash
86667,86667,1,Credit card
86668,86668,2,Cash
86669,86669,2,Cash
86670,86670,1,Credit card
86671,86671,2,Cash
86672,86672,2,Cash
86673,86673,2,Cash
86674,86674,1,Credit card
86675,86675,1,Credit card
86676,86676,1,Credit card
86677,86677,2,Cash
86678,86678,2,Cash
86679,86679,2,Cash
86680,86680,1,Credit card
86681,86681,2,Cash
86682,86682,1,Credit card
86683,86683,1,Credit card
86684,86684,2,Cash
86685,86685,1,Credit card
86686,86686,1,Credit card
86687,86687,1,Credit card
86688,86688,1,Credit card
86689,86689,2,Cash
86690,86690,1,Credit card
86691,86691,1,Credit card
86692,86692,2,Cash
86693,86693,1,Credit card
86694,86694,2,Cash
86695,86695,2,Cash
86696,86696,2,Cash
86697,86697,1,Credit card
86698,86698,1,Credit card
86699,86699,1,Credit card
86700,86700,1,Credit card
86701,86701,1,Credit card
86702,86702,1,Credit card
86703,86703,1,Credit card
86704,86704,2,Cash
86705,86705,2,Cash
86706,86706,2,Cash
86707,86707,1,Credit card
86708,86708,2,Cash
86709,86709,1,Credit card
86710,86710,2,Cash
86711,86711,2,Cash
86712,86712,2,Cash
86713,86713,1,Credit card
86714,86714,1,Credit card
86715,86715,2,Cash
86716,86716,2,Cash
86717,86717,1,Credit card
86718,86718,2,Cash
86719,86719,2,Cash
86720,86720,1,Credit card
86721,86721,1,Credit card
86722,86722,1,Credit card
86723,86723,2,Cash
86724,86724,2,Cash
86725,86725,2,Cash
86726,86726,1,Credit card
86727,86727,1,Credit card
86728,86728,2,Cash
86729,86729,1,Credit card
86730,86730,1,Credit card
86731,86731,2,Cash
86732,86732,2,Cash
86733,86733,2,Cash
86734,86734,1,Credit card
86735,86735,2,Cash
86736,86736,2,Cash
86737,86737,1,Credit card
86738,86738,2,Cash
86739,86739,1,Credit card
86740,86740,1,Credit card
86741,86741,1,Credit card
86742,86742,2,Cash
86743,86743,2,Cash
86744,86744,2,Cash
86745,86745,3,No charge
86746,86746,1,Credit card
86747,86747,2,Cash
86748,86748,2,Cash
86749,86749,2,Cash
86750,86750,1,Credit card
86751,86751,1,Credit card
86752,86752,1,Credit card
86753,86753,2,Cash
86754,86754,1,Credit card
86755,86755,1,Credit card
86756,86756,1,Credit card
86757,86757,2,Cash
86758,86758,2,Cash
86759,86759,2,Cash
86760,86760,1,Credit card
86761,86761,1,Credit card
86762,86762,1,Credit card
86763,86763,2,Cash
86764,86764,1,Credit card
86765,86765,1,Credit card
86766,86766,1,Credit card
86767,86767,1,Credit card
86768,86768,2,Cash
86769,86769,1,Credit card
86770,86770,1,Credit card
86771,86771,2,Cash
86772,86772,2,Cash
86773,86773,1,Credit card
86774,86774,2,Cash
86775,86775,1,Credit card
86776,86776,1,Credit card
86777,86777,1,Credit card
86778,86778,2,Cash
86779,86779,2,Cash
86780,86780,2,Cash
86781,86781,1,Credit card
86782,86782,1,Credit card
86783,86783,1,Credit card
86784,86784,1,Credit card
86785,86785,2,Cash
86786,86786,1,Credit card
86787,86787,1,Credit card
86788,86788,2,Cash
86789,86789,2,Cash
86790,86790,2,Cash
86791,86791,1,Credit card
86792,86792,1,Credit card
86793,86793,2,Cash
86794,86794,2,Cash
86795,86795,1,Credit card
86796,86796,2,Cash
86797,86797,1,Credit card
86798,86798,1,Credit card
86799,86799,1,Credit card
86800,86800,1,Credit card
86801,86801,1,Credit card
86802,86802,2,Cash
86803,86803,2,Cash
86804,86804,2,Cash
86805,86805,1,Credit card
86806,86806,2,Cash
86807,86807,1,Credit card
86808,86808,2,Cash
86809,86809,2,Cash
86810,86810,1,Credit card
86811,86811,1,Credit card
86812,86812,2,Cash
86813,86813,1,Credit card
86814,86814,2,Cash
86815,86815,1,Credit card
86816,86816,2,Cash
86817,86817,1,Credit card
86818,86818,2,Cash
86819,86819,1,Credit card
86820,86820,2,Cash
86821,86821,1,Credit card
86822,86822,2,Cash
86823,86823,2,Cash
86824,86824,2,Cash
86825,86825,1,Credit card
86826,86826,2,Cash
86827,86827,2,Cash
86828,86828,1,Credit card
86829,86829,2,Cash
86830,86830,2,Cash
86831,86831,2,Cash
86832,86832,2,Cash
86833,86833,1,Credit card
86834,86834,2,Cash
86835,86835,2,Cash
86836,86836,2,Cash
86837,86837,2,Cash
86838,86838,1,Credit card
86839,86839,2,Cash
86840,86840,1,Credit card
86841,86841,2,Cash
86842,86842,2,Cash
86843,86843,2,Cash
86844,86844,1,Credit card
86845,86845,2,Cash
86846,86846,1,Credit card
86847,86847,1,Credit card
86848,86848,2,Cash
86849,86849,2,Cash
86850,86850,2,Cash
86851,86851,1,Credit card
86852,86852,1,Credit card
86853,86853,1,Credit card
86854,86854,1,Credit card
86855,86855,1,Credit card
86856,86856,1,Credit card
86857,86857,1,Credit card
86858,86858,1,Credit card
86859,86859,1,Credit card
86860,86860,1,Credit card
86861,86861,2,Cash
86862,86862,1,Credit card
86863,86863,2,Cash
86864,86864,1,Credit card
86865,86865,1,Credit card
86866,86866,2,Cash
86867,86867,2,Cash
86868,86868,1,Credit card
86869,86869,1,Credit card
86870,86870,2,Cash
86871,86871,1,Credit card
86872,86872,2,Cash
86873,86873,2,Cash
86874,86874,1,Credit card
86875,86875,2,Cash
86876,86876,2,Cash
86877,86877,2,Cash
86878,86878,2,Cash
86879,86879,1,Credit card
86880,86880,2,Cash
86881,86881,1,Credit card
86882,86882,2,Cash
86883,86883,1,Credit card
86884,86884,1,Credit card
86885,86885,2,Cash
86886,86886,1,Credit card
86887,86887,1,Credit card
86888,86888,1,Credit card
86889,86889,1,Credit card
86890,86890,2,Cash
86891,86891,1,Credit card
86892,86892,2,Cash
86893,86893,1,Credit card
86894,86894,2,Cash
86895,86895,1,Credit card
86896,86896,2,Cash
86897,86897,2,Cash
86898,86898,2,Cash
86899,86899,2,Cash
86900,86900,1,Credit card
86901,86901,1,Credit card
86902,86902,3,No charge
86903,86903,1,Credit card
86904,86904,2,Cash
86905,86905,1,Credit card
86906,86906,1,Credit card
86907,86907,1,Credit card
86908,86908,2,Cash
86909,86909,1,Credit card
86910,86910,1,Credit card
86911,86911,1,Credit card
86912,86912,1,Credit card
86913,86913,1,Credit card
86914,86914,2,Cash
86915,86915,2,Cash
86916,86916,4,Dispute
86917,86917,2,Cash
86918,86918,2,Cash
86919,86919,1,Credit card
86920,86920,2,Cash
86921,86921,1,Credit card
86922,86922,2,Cash
86923,86923,1,Credit card
86924,86924,1,Credit card
86925,86925,2,Cash
86926,86926,2,Cash
86927,86927,2,Cash
86928,86928,2,Cash
86929,86929,2,Cash
86930,86930,1,Credit card
86931,86931,1,Credit card
86932,86932,2,Cash
86933,86933,2,Cash
86934,86934,1,Credit card
86935,86935,2,Cash
86936,86936,1,Credit card
86937,86937,2,Cash
86938,86938,1,Credit card
86939,86939,2,Cash
86940,86940,1,Credit card
86941,86941,1,Credit card
86942,86942,1,Credit card
86943,86943,1,Credit card
86944,86944,1,Credit card
86945,86945,1,Credit card
86946,86946,1,Credit card
86947,86947,2,Cash
86948,86948,1,Credit card
86949,86949,2,Cash
86950,86950,2,Cash
86951,86951,1,Credit card
86952,86952,2,Cash
86953,86953,1,Credit card
86954,86954,1,Credit card
86955,86955,2,Cash
86956,86956,2,Cash
86957,86957,2,Cash
86958,86958,1,Credit card
86959,86959,1,Credit card
86960,86960,1,Credit card
86961,86961,1,Credit card
86962,86962,2,Cash
86963,86963,1,Credit card
86964,86964,1,Credit card
86965,86965,1,Credit card
86966,86966,2,Cash
86967,86967,1,Credit card
86968,86968,2,Cash
86969,86969,2,Cash
86970,86970,2,Cash
86971,86971,2,Cash
86972,86972,1,Credit card
86973,86973,1,Credit card
86974,86974,1,Credit card
86975,86975,1,Credit card
86976,86976,1,Credit card
86977,86977,1,Credit card
86978,86978,1,Credit card
86979,86979,2,Cash
86980,86980,2,Cash
86981,86981,2,Cash
86982,86982,2,Cash
86983,86983,1,Credit card
86984,86984,2,Cash
86985,86985,3,No charge
86986,86986,1,Credit card
86987,86987,1,Credit card
86988,86988,3,No charge
86989,86989,2,Cash
86990,86990,1,Credit card
86991,86991,1,Credit card
86992,86992,1,Credit card
86993,86993,2,Cash
86994,86994,2,Cash
86995,86995,2,Cash
86996,86996,2,Cash
86997,86997,2,Cash
86998,86998,2,Cash
86999,86999,2,Cash
87000,87000,2,Cash
87001,87001,2,Cash
87002,87002,1,Credit card
87003,87003,2,Cash
87004,87004,2,Cash
87005,87005,1,Credit card
87006,87006,2,Cash
87007,87007,1,Credit card
87008,87008,1,Credit card
87009,87009,2,Cash
87010,87010,1,Credit card
87011,87011,1,Credit card
87012,87012,1,Credit card
87013,87013,1,Credit card
87014,87014,2,Cash
87015,87015,2,Cash
87016,87016,1,Credit card
87017,87017,2,Cash
87018,87018,2,Cash
87019,87019,1,Credit card
87020,87020,1,Credit card
87021,87021,1,Credit card
87022,87022,1,Credit card
87023,87023,2,Cash
87024,87024,2,Cash
87025,87025,2,Cash
87026,87026,1,Credit card
87027,87027,1,Credit card
87028,87028,1,Credit card
87029,87029,2,Cash
87030,87030,2,Cash
87031,87031,1,Credit card
87032,87032,1,Credit card
87033,87033,2,Cash
87034,87034,1,Credit card
87035,87035,1,Credit card
87036,87036,2,Cash
87037,87037,2,Cash
87038,87038,1,Credit card
87039,87039,1,Credit card
87040,87040,2,Cash
87041,87041,2,Cash
87042,87042,2,Cash
87043,87043,1,Credit card
87044,87044,1,Credit card
87045,87045,1,Credit card
87046,87046,1,Credit card
87047,87047,1,Credit card
87048,87048,2,Cash
87049,87049,1,Credit card
87050,87050,1,Credit card
87051,87051,1,Credit card
87052,87052,2,Cash
87053,87053,1,Credit card
87054,87054,2,Cash
87055,87055,1,Credit card
87056,87056,1,Credit card
87057,87057,2,Cash
87058,87058,2,Cash
87059,87059,1,Credit card
87060,87060,1,Credit card
87061,87061,1,Credit card
87062,87062,1,Credit card
87063,87063,2,Cash
87064,87064,1,Credit card
87065,87065,2,Cash
87066,87066,1,Credit card
87067,87067,2,Cash
87068,87068,2,Cash
87069,87069,2,Cash
87070,87070,2,Cash
87071,87071,1,Credit card
87072,87072,2,Cash
87073,87073,1,Credit card
87074,87074,2,Cash
87075,87075,2,Cash
87076,87076,1,Credit card
87077,87077,1,Credit card
87078,87078,1,Credit card
87079,87079,2,Cash
87080,87080,1,Credit card
87081,87081,1,Credit card
87082,87082,1,Credit card
87083,87083,1,Credit card
87084,87084,1,Credit card
87085,87085,2,Cash
87086,87086,1,Credit card
87087,87087,2,Cash
87088,87088,1,Credit card
87089,87089,1,Credit card
87090,87090,2,Cash
87091,87091,1,Credit card
87092,87092,1,Credit card
87093,87093,2,Cash
87094,87094,4,Dispute
87095,87095,2,Cash
87096,87096,1,Credit card
87097,87097,1,Credit card
87098,87098,1,Credit card
87099,87099,2,Cash
87100,87100,1,Credit card
87101,87101,1,Credit card
87102,87102,1,Credit card
87103,87103,1,Credit card
87104,87104,3,No charge
87105,87105,2,Cash
87106,87106,1,Credit card
87107,87107,1,Credit card
87108,87108,2,Cash
87109,87109,1,Credit card
87110,87110,2,Cash
87111,87111,1,Credit card
87112,87112,2,Cash
87113,87113,2,Cash
87114,87114,2,Cash
87115,87115,1,Credit card
87116,87116,1,Credit card
87117,87117,2,Cash
87118,87118,2,Cash
87119,87119,1,Credit card
87120,87120,1,Credit card
87121,87121,2,Cash
87122,87122,2,Cash
87123,87123,2,Cash
87124,87124,2,Cash
87125,87125,1,Credit card
87126,87126,1,Credit card
87127,87127,2,Cash
87128,87128,1,Credit card
87129,87129,1,Credit card
87130,87130,1,Credit card
87131,87131,1,Credit card
87132,87132,1,Credit card
87133,87133,2,Cash
87134,87134,1,Credit card
87135,87135,2,Cash
87136,87136,2,Cash
87137,87137,2,Cash
87138,87138,2,Cash
87139,87139,1,Credit card
87140,87140,1,Credit card
87141,87141,1,Credit card
87142,87142,2,Cash
87143,87143,1,Credit card
87144,87144,2,Cash
87145,87145,2,Cash
87146,87146,1,Credit card
87147,87147,1,Credit card
87148,87148,1,Credit card
87149,87149,2,Cash
87150,87150,1,Credit card
87151,87151,2,Cash
87152,87152,2,Cash
87153,87153,2,Cash
87154,87154,1,Credit card
87155,87155,2,Cash
87156,87156,2,Cash
87157,87157,2,Cash
87158,87158,1,Credit card
87159,87159,2,Cash
87160,87160,1,Credit card
87161,87161,2,Cash
87162,87162,2,Cash
87163,87163,1,Credit card
87164,87164,2,Cash
87165,87165,1,Credit card
87166,87166,2,Cash
87167,87167,2,Cash
87168,87168,2,Cash
87169,87169,1,Credit card
87170,87170,1,Credit card
87171,87171,2,Cash
87172,87172,2,Cash
87173,87173,2,Cash
87174,87174,1,Credit card
87175,87175,1,Credit card
87176,87176,1,Credit card
87177,87177,1,Credit card
87178,87178,1,Credit card
87179,87179,2,Cash
87180,87180,2,Cash
87181,87181,2,Cash
87182,87182,2,Cash
87183,87183,1,Credit card
87184,87184,1,Credit card
87185,87185,1,Credit card
87186,87186,2,Cash
87187,87187,1,Credit card
87188,87188,1,Credit card
87189,87189,2,Cash
87190,87190,1,Credit card
87191,87191,2,Cash
87192,87192,1,Credit card
87193,87193,2,Cash
87194,87194,2,Cash
87195,87195,2,Cash
87196,87196,1,Credit card
87197,87197,2,Cash
87198,87198,2,Cash
87199,87199,1,Credit card
87200,87200,1,Credit card
87201,87201,1,Credit card
87202,87202,2,Cash
87203,87203,2,Cash
87204,87204,1,Credit card
87205,87205,1,Credit card
87206,87206,2,Cash
87207,87207,2,Cash
87208,87208,1,Credit card
87209,87209,1,Credit card
87210,87210,2,Cash
87211,87211,2,Cash
87212,87212,1,Credit card
87213,87213,2,Cash
87214,87214,1,Credit card
87215,87215,1,Credit card
87216,87216,1,Credit card
87217,87217,2,Cash
87218,87218,2,Cash
87219,87219,2,Cash
87220,87220,2,Cash
87221,87221,1,Credit card
87222,87222,2,Cash
87223,87223,3,No charge
87224,87224,1,Credit card
87225,87225,2,Cash
87226,87226,1,Credit card
87227,87227,1,Credit card
87228,87228,2,Cash
87229,87229,2,Cash
87230,87230,2,Cash
87231,87231,2,Cash
87232,87232,2,Cash
87233,87233,2,Cash
87234,87234,2,Cash
87235,87235,2,Cash
87236,87236,1,Credit card
87237,87237,1,Credit card
87238,87238,1,Credit card
87239,87239,1,Credit card
87240,87240,2,Cash
87241,87241,2,Cash
87242,87242,3,No charge
87243,87243,2,Cash
87244,87244,2,Cash
87245,87245,1,Credit card
87246,87246,1,Credit card
87247,87247,1,Credit card
87248,87248,1,Credit card
87249,87249,1,Credit card
87250,87250,2,Cash
87251,87251,2,Cash
87252,87252,1,Credit card
87253,87253,2,Cash
87254,87254,1,Credit card
87255,87255,1,Credit card
87256,87256,1,Credit card
87257,87257,1,Credit card
87258,87258,1,Credit card
87259,87259,1,Credit card
87260,87260,1,Credit card
87261,87261,2,Cash
87262,87262,1,Credit card
87263,87263,2,Cash
87264,87264,1,Credit card
87265,87265,2,Cash
87266,87266,2,Cash
87267,87267,1,Credit card
87268,87268,2,Cash
87269,87269,2,Cash
87270,87270,2,Cash
87271,87271,2,Cash
87272,87272,1,Credit card
87273,87273,1,Credit card
87274,87274,2,Cash
87275,87275,1,Credit card
87276,87276,2,Cash
87277,87277,1,Credit card
87278,87278,2,Cash
87279,87279,2,Cash
87280,87280,4,Dispute
87281,87281,2,Cash
87282,87282,1,Credit card
87283,87283,2,Cash
87284,87284,2,Cash
87285,87285,1,Credit card
87286,87286,2,Cash
87287,87287,1,Credit card
87288,87288,1,Credit card
87289,87289,2,Cash
87290,87290,1,Credit card
87291,87291,1,Credit card
87292,87292,1,Credit card
87293,87293,1,Credit card
87294,87294,1,Credit card
87295,87295,1,Credit card
87296,87296,1,Credit card
